file,contract,ground truth,vul_type
6798,ERC827Token,0,timestamp dependency
6798,StandardTokenExt,0,timestamp dependency
6798,MintableToken,0,timestamp dependency
6806,FinalizeAgent,0,timestamp dependency
6806,PricingStrategy,0,timestamp dependency
6806,Ownable,0,timestamp dependency
6806,Recoverable,0,timestamp dependency
6806,Haltable,0,timestamp dependency
6806,Whitelist,0,timestamp dependency
6806,ERC20Basic,0,timestamp dependency
6806,ERC20,0,timestamp dependency
6806,FractionalERC20,0,timestamp dependency
6806,BasicToken,0,timestamp dependency
6806,StandardToken,0,timestamp dependency
6806,CrowdsaleBase,1,timestamp dependency
6806,Crowdsale,0,timestamp dependency
6806,MintedTokenCappedCrowdsale,0,timestamp dependency
6806,ERC827,0,timestamp dependency
6806,ERC827Token,0,timestamp dependency
6806,StandardTokenExt,0,timestamp dependency
6806,MintableToken,0,timestamp dependency
6811,Ownable,0,timestamp dependency
6811,XTVNetworkGuard,0,timestamp dependency
6811,ERC20,0,timestamp dependency
6811,ERC20Token,0,timestamp dependency
6811,XTVToken,1,timestamp dependency
6822,IMigrationContract,0,timestamp dependency
6822,SafeMath,0,timestamp dependency
6822,Ownable,0,timestamp dependency
6822,Pausable,0,timestamp dependency
6822,controllable,0,timestamp dependency
6822,Lockable,1,timestamp dependency
6822,Token,0,timestamp dependency
6822,StandardToken,0,timestamp dependency
6822,BugXToken,0,timestamp dependency
6833,ERC20Basic,0,timestamp dependency
6833,ERC20,0,timestamp dependency
6833,MOEToken,1,timestamp dependency
6844,Ownable,0,timestamp dependency
6844,XTVNetworkGuard,0,timestamp dependency
6844,ERC20,0,timestamp dependency
6844,ERC20Token,0,timestamp dependency
6844,XTVToken,1,timestamp dependency
6846,F3Devents,0,timestamp dependency
6846,modularLong,0,timestamp dependency
6846,FoMo3Dlong,1,timestamp dependency
6915,BurnableTokenInterface,0,timestamp dependency
6915,GrapevineWhitelistInterface,0,timestamp dependency
6915,TokenTimelockControllerInterface,0,timestamp dependency
6915,ERC20Basic,0,timestamp dependency
6915,ERC20,0,timestamp dependency
6915,Crowdsale,0,timestamp dependency
6915,TimedCrowdsale,1,timestamp dependency
6915,PostDeliveryCrowdsale,0,timestamp dependency
6915,Ownable,0,timestamp dependency
6915,FinalizableCrowdsale,0,timestamp dependency
6915,RefundVault,0,timestamp dependency
6915,RefundableCrowdsale,0,timestamp dependency
6915,CappedCrowdsale,0,timestamp dependency
6915,Pausable,0,timestamp dependency
6915,GrapevineCrowdsale,0,timestamp dependency
6929,Ownable,0,timestamp dependency
6929,MigrationAgent,0,timestamp dependency
6929,ERC20,0,timestamp dependency
6929,PitEur,0,timestamp dependency
6933,Ownable,0,timestamp dependency
6933,Haltable,0,timestamp dependency
6933,ERC20Basic,0,timestamp dependency
6933,BasicToken,0,timestamp dependency
6933,ERC20,0,timestamp dependency
6933,StandardToken,0,timestamp dependency
6933,Burnable,0,timestamp dependency
6933,ERC223ReceivingContract,0,timestamp dependency
6933,AnythingAppToken,0,timestamp dependency
6933,InvestorWhiteList,0,timestamp dependency
6933,PriceReceiver,0,timestamp dependency
6933,AnythingAppTokenPreSale,1,timestamp dependency
7012,Ownable,0,timestamp dependency
7012,ERC20Basic,0,timestamp dependency
7012,ERC20,0,timestamp dependency
7012,TokenVesting,1,timestamp dependency
7012,VariableRateTokenVesting,0,timestamp dependency
7012,BatchReleaser,0,timestamp dependency
7044,Ownable,0,timestamp dependency
7044,Whitelisted,0,timestamp dependency
7044,BaseICO,1,timestamp dependency
7044,IonChainICO,1,timestamp dependency
7046,Ownable,0,timestamp dependency
7046,ERC20Basic,0,timestamp dependency
7046,BasicToken,0,timestamp dependency
7046,ERC20,0,timestamp dependency
7046,StandardToken,0,timestamp dependency
7046,MintableToken,0,timestamp dependency
7046,CappedToken,0,timestamp dependency
7046,GambioToken,0,timestamp dependency
7046,Crowdsale,1,timestamp dependency
7046,TokenVesting,1,timestamp dependency
7046,GambioVesting,1,timestamp dependency
7046,CappedCrowdsale,0,timestamp dependency
7046,OnlyWhiteListedAddresses,0,timestamp dependency
7046,GambioCrowdsale,1,timestamp dependency
7046,Migrations,0,timestamp dependency
7086,Ownable,0,timestamp dependency
7086,ERC20Basic,0,timestamp dependency
7086,ERC20,0,timestamp dependency
7086,TokenTimelockController,1,timestamp dependency
7134,ERC20,0,timestamp dependency
7134,FENIX,1,timestamp dependency
7214,DSAuthority,0,timestamp dependency
7214,DSAuthEvents,0,timestamp dependency
7214,DSAuth,0,timestamp dependency
7214,DSExec,0,timestamp dependency
7214,DSNote,0,timestamp dependency
7214,DSGroup,0,timestamp dependency
7214,DSGroupFactory,0,timestamp dependency
7214,DSMath,0,timestamp dependency
7214,DSThing,0,timestamp dependency
7214,WETH9_,0,timestamp dependency
7214,ERC20Interface,0,timestamp dependency
7214,Asset,0,timestamp dependency
7214,Shares,0,timestamp dependency
7214,DBC,0,timestamp dependency
7214,Owned,0,timestamp dependency
7214,Fund,1,timestamp dependency
7214,CompetitionCompliance,0,timestamp dependency
7214,CanonicalRegistrar,0,timestamp dependency
7214,SimplePriceFeed,0,timestamp dependency
7214,StakingPriceFeed,0,timestamp dependency
7214,OperatorStaking,1,timestamp dependency
7214,CanonicalPriceFeed,0,timestamp dependency
7214,Version,0,timestamp dependency
7330,Ownable,0,timestamp dependency
7330,ERC20Basic,0,timestamp dependency
7330,KcashVesting,0,timestamp dependency
7334,Ownable,0,timestamp dependency
7334,Certifiable,0,timestamp dependency
7334,KYCToken,0,timestamp dependency
7334,Certifier,0,timestamp dependency
7334,Crowdsale,0,timestamp dependency
7334,TimedCrowdsale,1,timestamp dependency
7334,AllowanceCrowdsale,0,timestamp dependency
7334,ERC20Basic,0,timestamp dependency
7334,ERC20,0,timestamp dependency
7334,ERC827,0,timestamp dependency
7334,BasicToken,0,timestamp dependency
7334,StandardToken,0,timestamp dependency
7334,ERC827Token,0,timestamp dependency
7334,BurnableToken,0,timestamp dependency
7334,EDUToken,0,timestamp dependency
7334,CappedCrowdsale,0,timestamp dependency
7334,EDUCrowdsale,0,timestamp dependency
7338,BasicAccessControl,0,timestamp dependency
7338,EtheremonEnum,0,timestamp dependency
7338,EtheremonDataBase,0,timestamp dependency
7338,EtheremonRankBattle,1,timestamp dependency
7419,SponsoredItemGooRaffle,1,timestamp dependency
7440,ERC20Basic,0,timestamp dependency
7440,BasicToken,0,timestamp dependency
7440,ERC20,0,timestamp dependency
7440,StandardToken,0,timestamp dependency
7440,Ownable,0,timestamp dependency
7440,MintableToken,0,timestamp dependency
7440,FreezableToken,1,timestamp dependency
7440,BurnableToken,0,timestamp dependency
7440,Pausable,0,timestamp dependency
7440,FreezableMintableToken,0,timestamp dependency
7440,Consts,0,timestamp dependency
7440,MainToken,0,timestamp dependency
7441,ERC20Basic,0,timestamp dependency
7441,BasicToken,0,timestamp dependency
7441,ERC20,0,timestamp dependency
7441,StandardToken,0,timestamp dependency
7441,Ownable,0,timestamp dependency
7441,MintableToken,0,timestamp dependency
7441,Crowdsale,1,timestamp dependency
7441,FreezableToken,0,timestamp dependency
7441,BurnableToken,0,timestamp dependency
7441,Pausable,0,timestamp dependency
7441,FreezableMintableToken,0,timestamp dependency
7441,Consts,0,timestamp dependency
7441,FinalizableCrowdsale,0,timestamp dependency
7441,MainToken,0,timestamp dependency
7441,CappedCrowdsale,0,timestamp dependency
7441,MainCrowdsale,1,timestamp dependency
7441,BonusableCrowdsale,0,timestamp dependency
7441,WhitelistedCrowdsale,0,timestamp dependency
7441,TemplateCrowdsale,1,timestamp dependency
7464,BurnableTokenInterface,0,timestamp dependency
7464,GrapevineWhitelistInterface,0,timestamp dependency
7464,TokenTimelockControllerInterface,0,timestamp dependency
7464,ERC20Basic,0,timestamp dependency
7464,ERC20,0,timestamp dependency
7464,Crowdsale,0,timestamp dependency
7464,TimedCrowdsale,1,timestamp dependency
7464,PostDeliveryCrowdsale,0,timestamp dependency
7464,Ownable,0,timestamp dependency
7464,FinalizableCrowdsale,0,timestamp dependency
7464,RefundVault,0,timestamp dependency
7464,RefundableCrowdsale,0,timestamp dependency
7464,CappedCrowdsale,0,timestamp dependency
7464,Pausable,0,timestamp dependency
7464,GrapevineCrowdsale,1,timestamp dependency
7466,Ownable,0,timestamp dependency
7466,ERC20Basic,0,timestamp dependency
7466,ERC20,0,timestamp dependency
7466,TokenTimelockController,1,timestamp dependency
7478,ERC20Basic,0,timestamp dependency
7478,BasicToken,0,timestamp dependency
7478,ERC20,0,timestamp dependency
7478,Ownable,0,timestamp dependency
7478,StandardToken,0,timestamp dependency
7478,nix,0,timestamp dependency
7511,SafeMath,0,timestamp dependency
7511,Ownable,0,timestamp dependency
7511,Token,0,timestamp dependency
7511,R1Exchange,1,timestamp dependency
7512,ERC20Basic,0,timestamp dependency
7512,SafeMath,0,timestamp dependency
7512,Ownable,0,timestamp dependency
7512,Haltable,0,timestamp dependency
7512,PricingStrategy,0,timestamp dependency
7512,FinalizeAgent,0,timestamp dependency
7512,ERC20,0,timestamp dependency
7512,FractionalERC20Ext,0,timestamp dependency
7512,CrowdsaleExt,1,timestamp dependency
7512,StandardToken,0,timestamp dependency
7512,UpgradeAgent,0,timestamp dependency
7512,UpgradeableToken,0,timestamp dependency
7512,ReleasableToken,0,timestamp dependency
7512,MintableTokenExt,0,timestamp dependency
7512,CrowdsaleTokenExt,0,timestamp dependency
7512,ReservedTokensFinalizeAgent,0,timestamp dependency
7515,SafeMath,0,timestamp dependency
7515,ERC20Basic,0,timestamp dependency
7515,Ownable,0,timestamp dependency
7515,Haltable,0,timestamp dependency
7515,PricingStrategy,0,timestamp dependency
7515,FinalizeAgent,0,timestamp dependency
7515,ERC20,0,timestamp dependency
7515,FractionalERC20Ext,0,timestamp dependency
7515,CrowdsaleExt,1,timestamp dependency
7515,StandardToken,0,timestamp dependency
7515,MintableTokenExt,0,timestamp dependency
7515,MintedTokenCappedCrowdsaleExt,0,timestamp dependency
7519,ERC20Basic,0,timestamp dependency
7519,Ownable,0,timestamp dependency
7519,BSPMintable,1,timestamp dependency
7521,ERC20Basic,0,timestamp dependency
7521,BSPVesting,1,timestamp dependency
7570,Ownable,0,timestamp dependency
7570,ERC20Basic,0,timestamp dependency
7570,ERC20,0,timestamp dependency
7570,Crowdsale,0,timestamp dependency
7570,WhitelistedCrowdsale,0,timestamp dependency
7570,BasicToken,0,timestamp dependency
7570,StandardToken,0,timestamp dependency
7570,GStarToken,0,timestamp dependency
7570,GStarCrowdsale,1,timestamp dependency
7593,BasicAccessControl,0,timestamp dependency
7593,EtheremonEnergy,0,timestamp dependency
7627,Engine,0,timestamp dependency
7627,Cosigner,0,timestamp dependency
7627,ERC721,0,timestamp dependency
7627,Token,0,timestamp dependency
7627,Ownable,0,timestamp dependency
7627,Oracle,0,timestamp dependency
7627,RpSafeMath,0,timestamp dependency
7627,TokenLockable,0,timestamp dependency
7627,NanoLoanEngine,1,timestamp dependency
7696,ERC20Interface,0,timestamp dependency
7696,Owned,0,timestamp dependency
7696,ApproveAndCallFallBack,0,timestamp dependency
7696,Redenom,0,timestamp dependency
7724,Ownable,0,timestamp dependency
7724,ERC20Basic,0,timestamp dependency
7724,CTCLock,1,timestamp dependency
7736,Ownable,0,timestamp dependency
7736,ERC20Basic,0,timestamp dependency
7736,CTCVesting,1,timestamp dependency
7753,Ownable,0,timestamp dependency
7753,ERC20Basic,0,timestamp dependency
7753,BVesting,1,timestamp dependency
7775,Ownable,0,timestamp dependency
7775,ERC20Basic,0,timestamp dependency
7775,TokenVesting,1,timestamp dependency
7803,ERC20Basic,0,timestamp dependency
7803,ERC20,0,timestamp dependency
7803,BasicToken,0,timestamp dependency
7803,Ownable,0,timestamp dependency
7803,StandardToken,0,timestamp dependency
7803,MintableToken,0,timestamp dependency
7803,CappedToken,0,timestamp dependency
7803,BurnableToken,0,timestamp dependency
7803,CareerChainToken,0,timestamp dependency
7803,Crowdsale,0,timestamp dependency
7803,WhitelistedCrowdsale,0,timestamp dependency
7803,TimedCrowdsale,1,timestamp dependency
7803,CareerChainPrivateSale,1,timestamp dependency
7826,ERC20Basic,0,timestamp dependency
7826,BasicToken,0,timestamp dependency
7826,ERC20,0,timestamp dependency
7826,StandardToken,0,timestamp dependency
7826,Ownable,0,timestamp dependency
7826,MintableToken,0,timestamp dependency
7826,CALLGToken,0,timestamp dependency
7826,CALLToken,0,timestamp dependency
7826,TeamVault,0,timestamp dependency
7826,BountyVault,0,timestamp dependency
7826,RefundVault,0,timestamp dependency
7826,FiatContract,0,timestamp dependency
7826,CapitalTechCrowdsale,0,timestamp dependency
7828,TokenlessCrowdsale,0,timestamp dependency
7828,Ownable,0,timestamp dependency
7828,WhitelistedAICrowdsale,0,timestamp dependency
7828,FiatCappedCrowdsale,0,timestamp dependency
7828,PausableCrowdsale,0,timestamp dependency
7828,ERC20Basic,0,timestamp dependency
7828,BasicToken,0,timestamp dependency
7828,BasicERC223Receiver,0,timestamp dependency
7828,RestrictedToken,0,timestamp dependency
7828,PrivatePreSale,0,timestamp dependency
7877,FsTKAuthority,0,timestamp dependency
7877,Authorizable,0,timestamp dependency
7877,IssuerContract,0,timestamp dependency
7877,ERC20,0,timestamp dependency
7877,SecureERC20,0,timestamp dependency
7877,FsTKToken,0,timestamp dependency
7877,ERC20Like,0,timestamp dependency
7877,SmartToken,0,timestamp dependency
7891,ERC20Basic,0,timestamp dependency
7891,BasicToken,0,timestamp dependency
7891,ERC20,0,timestamp dependency
7891,StandardToken,0,timestamp dependency
7891,MATOU,0,timestamp dependency
7919,SafeMath,0,timestamp dependency
7919,ERC20Interface,0,timestamp dependency
7919,ApproveAndCallFallBack,0,timestamp dependency
7919,Owned,0,timestamp dependency
7919,YetAnotherUselessToken,0,timestamp dependency
8025,Ownable,0,timestamp dependency
8025,TokenCHK,0,timestamp dependency
8025,ESSENTIA_PE,1,timestamp dependency
8099,Ownable,0,timestamp dependency
8099,ERC20Basic,0,timestamp dependency
8099,ERC20,0,timestamp dependency
8099,tipbotreg,0,timestamp dependency
8099,tipbot,1,timestamp dependency
8139,ForeignToken,0,timestamp dependency
8139,VEToken,0,timestamp dependency
8141,OuterWithEth,0,timestamp dependency
8141,Inner1WithEth,0,timestamp dependency
8141,Inner2WithEth,0,timestamp dependency
8141,Inner3WithEth,0,timestamp dependency
8141,Inner4WithEth,0,timestamp dependency
8233,SafeMath,0,timestamp dependency
8233,ERC20Basic,0,timestamp dependency
8233,Ownable,0,timestamp dependency
8233,Haltable,0,timestamp dependency
8233,PricingStrategy,0,timestamp dependency
8233,FinalizeAgent,0,timestamp dependency
8233,ERC20,0,timestamp dependency
8233,FractionalERC20Ext,0,timestamp dependency
8233,CrowdsaleExt,1,timestamp dependency
8233,StandardToken,0,timestamp dependency
8233,MintableTokenExt,0,timestamp dependency
8233,MintedTokenCappedCrowdsaleExt,0,timestamp dependency
8234,ERC20Basic,0,timestamp dependency
8234,SafeMath,0,timestamp dependency
8234,Ownable,0,timestamp dependency
8234,Haltable,0,timestamp dependency
8234,PricingStrategy,0,timestamp dependency
8234,FinalizeAgent,0,timestamp dependency
8234,ERC20,0,timestamp dependency
8234,FractionalERC20Ext,0,timestamp dependency
8234,CrowdsaleExt,0,timestamp dependency
8234,StandardToken,0,timestamp dependency
8234,UpgradeAgent,0,timestamp dependency
8234,UpgradeableToken,0,timestamp dependency
8234,ReleasableToken,0,timestamp dependency
8234,MintableTokenExt,0,timestamp dependency
8234,CrowdsaleTokenExt,0,timestamp dependency
8234,ReservedTokensFinalizeAgent,0,timestamp dependency
8254,StakeToken,0,timestamp dependency
8254,StakeDiceGame,0,timestamp dependency
8254,StakeDice,1,timestamp dependency
8293,ERC20Interface,0,timestamp dependency
8293,Owned,0,timestamp dependency
8293,ApproveAndCallFallBack,0,timestamp dependency
8293,Redenom,0,timestamp dependency
8305,Ownable,0,timestamp dependency
8305,ERC20Basic,0,timestamp dependency
8305,BasicToken,0,timestamp dependency
8305,ERC20,0,timestamp dependency
8305,StandardToken,0,timestamp dependency
8305,GigERC20,0,timestamp dependency
8305,MintingERC20,0,timestamp dependency
8305,GigToken,1,timestamp dependency
8305,Multivest,0,timestamp dependency
8305,SellableToken,0,timestamp dependency
8305,CrowdSale,1,timestamp dependency
8306,Ownable,0,timestamp dependency
8306,CrowdSale,1,timestamp dependency
8311,Escrow,0,timestamp dependency
8311,Agreement,0,timestamp dependency
8311,ERC20,0,timestamp dependency
8311,Ownable,0,timestamp dependency
8311,CCOIN,0,timestamp dependency
8314,Ownable,0,timestamp dependency
8314,Vault,1,timestamp dependency
8320,Ownable,0,timestamp dependency
8320,TokenCHK,0,timestamp dependency
8320,ESSENTIA_PE,1,timestamp dependency
8330,OuterWithEth,0,timestamp dependency
8330,Inner1WithEth,0,timestamp dependency
8330,Inner2WithEth,0,timestamp dependency
8331,OuterWithEth,0,timestamp dependency
8331,Inner1WithEth,0,timestamp dependency
8331,Inner2WithEth,0,timestamp dependency
8333,OuterWithEth,0,timestamp dependency
8333,Inner1WithEth,0,timestamp dependency
8333,Inner2WithEth,0,timestamp dependency
8336,OuterWithEth,0,timestamp dependency
