---------------------------------------
Begin Slurm Prolog: Nov-19-2024 00:07:52
Job ID:    953056
User ID:   zyahn3
Account:   scs
Job name:  finetuningNxcode
Partition: coc-gpu
---------------------------------------
/home/hice1/zyahn3/.conda/envs/BugScanner

Loading checkpoint shards:   0%|          | 0/2 [00:00<?, ?it/s]
Loading checkpoint shards:  50%|█████     | 1/2 [00:22<00:22, 22.35s/it]
Loading checkpoint shards: 100%|██████████| 2/2 [00:43<00:00, 21.79s/it]
Loading checkpoint shards: 100%|██████████| 2/2 [00:43<00:00, 21.88s/it]
/home/hice1/zyahn3/.local/lib/python3.9/site-packages/huggingface_hub/utils/_deprecation.py:100: FutureWarning: Deprecated argument(s) used in '__init__': max_seq_length, dataset_kwargs. Will not be supported from version '1.0.0'.

Deprecated positional argument(s) used in SFTTrainer, please use the SFTConfig to set these arguments instead.
  warnings.warn(message, FutureWarning)
You are using an old version of the checkpointing format that is deprecated (We will also silently ignore `gradient_checkpointing_kwargs` in case you passed it).Please update to the new format on your modeling file. To use the new format, you need to completely remove the definition of the method `_set_gradient_checkpointing` in your model.
/home/hice1/zyahn3/.local/lib/python3.9/site-packages/trl/trainer/sft_trainer.py:283: UserWarning: You passed a `max_seq_length` argument to the SFTTrainer, the value you passed will override the one in the `SFTConfig`.
  warnings.warn(
/home/hice1/zyahn3/.local/lib/python3.9/site-packages/trl/trainer/sft_trainer.py:327: UserWarning: You passed a `dataset_kwargs` argument to the SFTTrainer, the value you passed will override the one in the `SFTConfig`.
  warnings.warn(

  0%|          | 0/2780 [00:00<?, ?it/s]/home/hice1/zyahn3/.local/lib/python3.9/site-packages/torch/_dynamo/eval_frame.py:632: UserWarning: torch.utils.checkpoint: the use_reentrant parameter should be passed explicitly. In version 2.5 we will raise an exception if use_reentrant is not passed. use_reentrant=False is recommended, but if you need to preserve the current default behavior, you can pass use_reentrant=True. Refer to docs for more details on the differences between the two variants.
  return fn(*args, **kwargs)

  0%|          | 1/2780 [00:02<1:49:16,  2.36s/it]
  0%|          | 2/2780 [00:07<3:04:00,  3.97s/it]
  0%|          | 3/2780 [00:11<3:03:27,  3.96s/it]
  0%|          | 4/2780 [00:14<2:48:30,  3.64s/it]
  0%|          | 5/2780 [00:20<3:31:39,  4.58s/it]
 12%|█▏        | 322/2780 [27:10<3:27:07,  5.06s/it]
 12%|█▏        | 323/2780 [27:12<2:51:38,  4.19s/it]
 12%|█▏        | 324/2780 [27:18<3:16:23,  4.80s/it]
 12%|█▏        | 325/2780 [27:23<3:21:43,  4.93s/it]
 12%|█▏        | 326/2780 [27:26<2:56:26,  4.31s/it]
 12%|█▏        | 327/2780 [27:31<3:00:48,  4.42s/it]
 12%|█▏        | 328/2780 [27:37<3:24:01,  4.99s/it]
 12%|█▏        | 329/2780 [27:42<3:23:56,  4.99s/it]
 12%|█▏        | 330/2780 [27:47<3:18:58,  4.87s/it]
                                                    

 12%|█▏        | 330/2780 [27:47<3:18:58,  4.87s/it]
 12%|█▏        | 331/2780 [27:51<3:07:41,  4.60s/it]
 12%|█▏        | 332/2780 [27:57<3:27:25,  5.08s/it]
 12%|█▏        | 333/2780 [28:02<3:23:00,  4.98s/it]
 12%|█▏        | 334/2780 [28:07<3:21:21,  4.94s/it]
 12%|█▏        | 335/2780 [28:13<3:36:56,  5.32s/it]
 12%|█▏        | 336/2780 [28:19<3:49:27,  5.63s/it]
 12%|█▏        | 337/2780 [28:24<3:43:16,  5.48s/it]
 12%|█▏        | 338/2780 [28:31<3:52:08,  5.70s/it]
 12%|█▏        | 339/2780 [28:36<3:45:23,  5.54s/it]
 12%|█▏        | 340/2780 [28:42<3:53:34,  5.74s/it]
                                                    

 12%|█▏        | 340/2780 [28:42<3:53:34,  5.74s/it]
 12%|█▏        | 341/2780 [28:46<3:31:44,  5.21s/it]
 12%|█▏        | 342/2780 [28:51<3:27:06,  5.10s/it]
 12%|█▏        | 343/2780 [28:57<3:40:42,  5.43s/it]
 12%|█▏        | 344/2780 [29:02<3:36:12,  5.33s/it]
 12%|█▏        | 345/2780 [29:07<3:28:04,  5.13s/it]
 12%|█▏        | 346/2780 [29:10<3:05:26,  4.57s/it]
 12%|█▏        | 347/2780 [29:16<3:20:10,  4.94s/it]
 13%|█▎        | 348/2780 [29:22<3:35:37,  5.32s/it]
 13%|█▎        | 349/2780 [29:28<3:43:09,  5.51s/it]
 13%|█▎        | 350/2780 [29:34<3:51:40,  5.72s/it]
                                                    

 13%|█▎        | 350/2780 [29:34<3:51:40,  5.72s/it]
 13%|█▎        | 351/2780 [29:39<3:37:14,  5.37s/it]
 13%|█▎        | 352/2780 [29:42<3:14:33,  4.81s/it]
 13%|█▎        | 353/2780 [29:48<3:31:32,  5.23s/it]
 13%|█▎        | 354/2780 [29:52<3:15:29,  4.84s/it]
 13%|█▎        | 355/2780 [29:56<3:05:34,  4.59s/it]
 13%|█▎        | 356/2780 [30:00<2:59:03,  4.43s/it]
 13%|█▎        | 357/2780 [30:05<3:02:01,  4.51s/it]
 13%|█▎        | 358/2780 [30:11<3:22:35,  5.02s/it]
 13%|█▎        | 359/2780 [30:16<3:23:52,  5.05s/it]
 13%|█▎        | 360/2780 [30:22<3:24:40,  5.07s/it]
                                                    

 13%|█▎        | 360/2780 [30:22<3:24:40,  5.07s/it]
 13%|█▎        | 361/2780 [30:25<2:59:30,  4.45s/it]
 13%|█▎        | 362/2780 [30:29<2:53:26,  4.30s/it]
 13%|█▎        | 363/2780 [30:35<3:16:28,  4.88s/it]
 13%|█▎        | 364/2780 [30:41<3:32:34,  5.28s/it]
 13%|█▎        | 365/2780 [30:47<3:43:48,  5.56s/it]
 13%|█▎        | 366/2780 [30:53<3:51:38,  5.76s/it]
 13%|█▎        | 367/2780 [30:57<3:30:17,  5.23s/it]
 13%|█▎        | 368/2780 [31:03<3:29:01,  5.20s/it]
 13%|█▎        | 369/2780 [31:06<3:06:27,  4.64s/it]
 13%|█▎        | 370/2780 [31:12<3:25:21,  5.11s/it]
                                                    

 13%|█▎        | 370/2780 [31:12<3:25:21,  5.11s/it]
 13%|█▎        | 371/2780 [31:18<3:38:38,  5.45s/it]
 13%|█▎        | 372/2780 [31:24<3:45:14,  5.61s/it]
 13%|█▎        | 373/2780 [31:30<3:47:53,  5.68s/it]
 13%|█▎        | 374/2780 [31:34<3:29:13,  5.22s/it]
 13%|█▎        | 375/2780 [31:38<3:13:57,  4.84s/it]
 14%|█▎        | 376/2780 [31:41<2:50:13,  4.25s/it]
 14%|█▎        | 377/2780 [31:45<2:46:41,  4.16s/it]
 14%|█▎        | 378/2780 [31:51<3:07:13,  4.68s/it]
 14%|█▎        | 379/2780 [31:55<2:58:24,  4.46s/it]
 14%|█▎        | 380/2780 [31:58<2:42:26,  4.06s/it]
                                                    

 14%|█▎        | 380/2780 [31:58<2:42:26,  4.06s/it]
 14%|█▎        | 381/2780 [32:02<2:46:11,  4.16s/it]
 14%|█▎        | 382/2780 [32:08<2:57:46,  4.45s/it]
 14%|█▍        | 383/2780 [32:13<3:05:52,  4.65s/it]
 14%|█▍        | 384/2780 [32:19<3:24:32,  5.12s/it]
 14%|█▍        | 385/2780 [32:24<3:24:32,  5.12s/it]
 14%|█▍        | 386/2780 [32:30<3:37:30,  5.45s/it]
 14%|█▍        | 387/2780 [32:34<3:22:45,  5.08s/it]
 14%|█▍        | 388/2780 [32:38<3:03:58,  4.61s/it]
 14%|█▍        | 389/2780 [32:43<3:03:54,  4.61s/it]
 14%|█▍        | 390/2780 [32:47<2:55:56,  4.42s/it]
                                                    

 14%|█▍        | 390/2780 [32:47<2:55:56,  4.42s/it]
 14%|█▍        | 391/2780 [32:52<3:13:20,  4.86s/it]
 14%|█▍        | 392/2780 [32:59<3:29:30,  5.26s/it]
 14%|█▍        | 393/2780 [33:04<3:32:54,  5.35s/it]
 14%|█▍        | 394/2780 [33:10<3:43:09,  5.61s/it]
 14%|█▍        | 395/2780 [33:15<3:34:35,  5.40s/it]
 14%|█▍        | 396/2780 [33:21<3:38:00,  5.49s/it]
 14%|█▍        | 397/2780 [33:26<3:29:01,  5.26s/it]
 14%|█▍        | 398/2780 [33:30<3:19:45,  5.03s/it]
 14%|█▍        | 399/2780 [33:36<3:31:32,  5.33s/it]
 14%|█▍        | 400/2780 [33:41<3:23:44,  5.14s/it]
                                                    

 14%|█▍        | 400/2780 [33:41<3:23:44,  5.14s/it]
 14%|█▍        | 401/2780 [33:45<3:07:24,  4.73s/it]
 14%|█▍        | 402/2780 [33:50<3:12:09,  4.85s/it]
 14%|█▍        | 403/2780 [33:56<3:28:20,  5.26s/it]
 15%|█▍        | 404/2780 [34:02<3:39:37,  5.55s/it]
 15%|█▍        | 405/2780 [34:08<3:43:21,  5.64s/it]
 15%|█▍        | 406/2780 [34:13<3:37:10,  5.49s/it]
 15%|█▍        | 407/2780 [34:15<2:52:03,  4.35s/it]
 15%|█▍        | 408/2780 [34:20<2:56:30,  4.46s/it]
 15%|█▍        | 409/2780 [34:26<3:17:13,  4.99s/it]
 15%|█▍        | 410/2780 [34:31<3:17:26,  5.00s/it]
                                                    

 15%|█▍        | 410/2780 [34:31<3:17:26,  5.00s/it]
 15%|█▍        | 411/2780 [34:37<3:31:46,  5.36s/it]
 15%|█▍        | 412/2780 [34:41<3:13:49,  4.91s/it]
 15%|█▍        | 413/2780 [34:46<3:16:19,  4.98s/it]
 15%|█▍        | 414/2780 [34:50<3:08:28,  4.78s/it]
 15%|█▍        | 415/2780 [34:55<3:02:16,  4.62s/it]
 15%|█▍        | 416/2780 [35:01<3:16:19,  4.98s/it]
 15%|█▌        | 417/2780 [35:03<2:43:19,  4.15s/it]
 15%|█▌        | 418/2780 [35:06<2:29:33,  3.80s/it]
 15%|█▌        | 419/2780 [35:10<2:32:14,  3.87s/it]
 15%|█▌        | 420/2780 [35:13<2:19:10,  3.54s/it]
                                                    

 15%|█▌        | 420/2780 [35:13<2:19:10,  3.54s/it]
 15%|█▌        | 421/2780 [35:19<2:50:45,  4.34s/it]
 15%|█▌        | 422/2780 [35:25<3:12:45,  4.90s/it]
 15%|█▌        | 423/2780 [35:31<3:22:54,  5.17s/it]
 15%|█▌        | 424/2780 [35:33<2:52:05,  4.38s/it]
 15%|█▌        | 425/2780 [35:39<3:09:39,  4.83s/it]
 15%|█▌        | 426/2780 [35:42<2:49:00,  4.31s/it]
 15%|█▌        | 427/2780 [35:47<2:50:04,  4.34s/it]
 15%|█▌        | 428/2780 [35:48<2:19:19,  3.55s/it]
 15%|█▌        | 429/2780 [35:52<2:25:02,  3.70s/it]
 15%|█▌        | 430/2780 [35:59<2:54:29,  4.46s/it]
                                                    

 15%|█▌        | 430/2780 [35:59<2:54:29,  4.46s/it]
 16%|█▌        | 431/2780 [36:02<2:47:17,  4.27s/it]
 16%|█▌        | 432/2780 [36:09<3:10:03,  4.86s/it]
 16%|█▌        | 433/2780 [36:15<3:26:03,  5.27s/it]
 16%|█▌        | 434/2780 [36:19<3:10:26,  4.87s/it]
 16%|█▌        | 435/2780 [36:25<3:26:10,  5.28s/it]
 16%|█▌        | 436/2780 [36:31<3:35:52,  5.53s/it]
 16%|█▌        | 437/2780 [36:35<3:13:46,  4.96s/it]
 16%|█▌        | 438/2780 [36:39<3:01:55,  4.66s/it]
 16%|█▌        | 439/2780 [36:43<2:54:39,  4.48s/it]
 16%|█▌        | 440/2780 [36:46<2:44:10,  4.21s/it]
                                                    

 16%|█▌        | 440/2780 [36:46<2:44:10,  4.21s/it]
 16%|█▌        | 441/2780 [36:52<3:03:50,  4.72s/it]
 16%|█▌        | 442/2780 [36:59<3:23:34,  5.22s/it]
 16%|█▌        | 443/2780 [37:04<3:23:14,  5.22s/it]
 16%|█▌        | 444/2780 [37:09<3:22:09,  5.19s/it]
 16%|█▌        | 445/2780 [37:15<3:34:02,  5.50s/it]
 16%|█▌        | 446/2780 [37:19<3:16:59,  5.06s/it]
 16%|█▌        | 447/2780 [37:24<3:17:42,  5.08s/it]
 16%|█▌        | 448/2780 [37:29<3:16:02,  5.04s/it]
 16%|█▌        | 449/2780 [37:32<2:46:26,  4.28s/it]
 16%|█▌        | 450/2780 [37:37<2:56:13,  4.54s/it]
                                                    

 16%|█▌        | 450/2780 [37:37<2:56:13,  4.54s/it]
 16%|█▌        | 451/2780 [37:43<3:15:43,  5.04s/it]
 16%|█▋        | 452/2780 [37:46<2:50:58,  4.41s/it]
 16%|█▋        | 453/2780 [37:51<2:49:55,  4.38s/it]
 16%|█▋        | 454/2780 [37:54<2:40:46,  4.15s/it]
 16%|█▋        | 455/2780 [38:00<3:04:46,  4.77s/it]
 16%|█▋        | 456/2780 [38:05<3:08:57,  4.88s/it]
 16%|█▋        | 457/2780 [38:10<3:01:35,  4.69s/it]
 16%|█▋        | 458/2780 [38:16<3:19:15,  5.15s/it]
 17%|█▋        | 459/2780 [38:22<3:28:00,  5.38s/it]
 17%|█▋        | 460/2780 [38:28<3:37:40,  5.63s/it]
                                                    

 17%|█▋        | 460/2780 [38:28<3:37:40,  5.63s/it]
 17%|█▋        | 461/2780 [38:34<3:44:28,  5.81s/it]
 17%|█▋        | 462/2780 [38:40<3:44:16,  5.81s/it]
 17%|█▋        | 463/2780 [38:43<3:11:01,  4.95s/it]
 17%|█▋        | 464/2780 [38:47<2:57:54,  4.61s/it]
 17%|█▋        | 465/2780 [38:52<3:03:25,  4.75s/it]
 17%|█▋        | 466/2780 [38:57<3:07:41,  4.87s/it]
 17%|█▋        | 467/2780 [39:02<3:10:43,  4.95s/it]
 17%|█▋        | 468/2780 [39:07<3:10:26,  4.94s/it]
 17%|█▋        | 469/2780 [39:10<2:45:21,  4.29s/it]
 17%|█▋        | 470/2780 [39:16<3:07:31,  4.87s/it]
                                                    

 17%|█▋        | 470/2780 [39:16<3:07:31,  4.87s/it]
 17%|█▋        | 471/2780 [39:22<3:24:03,  5.30s/it]
 17%|█▋        | 472/2780 [39:26<3:08:17,  4.89s/it]
 17%|█▋        | 473/2780 [39:30<2:58:42,  4.65s/it]
 17%|█▋        | 474/2780 [39:36<3:04:14,  4.79s/it]
 17%|█▋        | 475/2780 [39:41<3:08:02,  4.89s/it]
 17%|█▋        | 476/2780 [39:46<3:10:00,  4.95s/it]
 17%|█▋        | 477/2780 [39:51<3:09:15,  4.93s/it]
 17%|█▋        | 478/2780 [39:56<3:18:32,  5.17s/it]
 17%|█▋        | 479/2780 [40:01<3:13:19,  5.04s/it]
 17%|█▋        | 480/2780 [40:06<3:15:40,  5.10s/it]
                                                    

 17%|█▋        | 480/2780 [40:06<3:15:40,  5.10s/it]
 17%|█▋        | 481/2780 [40:10<3:03:17,  4.78s/it]
 17%|█▋        | 482/2780 [40:16<3:06:31,  4.87s/it]
 17%|█▋        | 483/2780 [40:22<3:19:16,  5.21s/it]
 17%|█▋        | 484/2780 [40:26<3:10:21,  4.97s/it]
 17%|█▋        | 485/2780 [40:31<3:12:03,  5.02s/it]
 17%|█▋        | 486/2780 [40:37<3:25:45,  5.38s/it]
 18%|█▊        | 487/2780 [40:42<3:19:53,  5.23s/it]
 18%|█▊        | 488/2780 [40:48<3:31:05,  5.53s/it]
 18%|█▊        | 489/2780 [40:55<3:41:29,  5.80s/it]
 18%|█▊        | 490/2780 [40:59<3:27:37,  5.44s/it]
                                                    

 18%|█▊        | 490/2780 [40:59<3:27:37,  5.44s/it]
 18%|█▊        | 491/2780 [41:03<3:08:05,  4.93s/it]
 18%|█▊        | 492/2780 [41:08<3:10:16,  4.99s/it]
 18%|█▊        | 493/2780 [41:11<2:45:58,  4.35s/it]
 18%|█▊        | 494/2780 [41:17<3:07:10,  4.91s/it]
 18%|█▊        | 495/2780 [41:21<2:56:55,  4.65s/it]
 18%|█▊        | 496/2780 [41:27<3:02:23,  4.79s/it]
 18%|█▊        | 497/2780 [41:33<3:18:33,  5.22s/it]
 18%|█▊        | 498/2780 [41:37<3:07:08,  4.92s/it]
 18%|█▊        | 499/2780 [41:43<3:15:00,  5.13s/it]
 18%|█▊        | 500/2780 [41:49<3:27:15,  5.45s/it]
                                                    

 18%|█▊        | 500/2780 [41:49<3:27:15,  5.45s/it]/home/hice1/zyahn3/.local/lib/python3.9/site-packages/peft/utils/save_and_load.py:257: UserWarning: Setting `save_embedding_layers` to `True` as the embedding layer has been resized during finetuning.
  warnings.warn(
/home/hice1/zyahn3/.local/lib/python3.9/site-packages/torch/_dynamo/eval_frame.py:632: UserWarning: torch.utils.checkpoint: the use_reentrant parameter should be passed explicitly. In version 2.5 we will raise an exception if use_reentrant is not passed. use_reentrant=False is recommended, but if you need to preserve the current default behavior, you can pass use_reentrant=True. Refer to docs for more details on the differences between the two variants.
  return fn(*args, **kwargs)

 18%|█▊        | 501/2780 [42:02<4:54:54,  7.76s/it]
 18%|█▊        | 502/2780 [42:08<4:34:12,  7.22s/it]
 18%|█▊        | 503/2780 [42:14<4:22:18,  6.91s/it]
 18%|█▊        | 504/2780 [42:20<4:09:06,  6.57s/it]
 18%|█▊        | 505/2780 [42:24<3:40:15,  5.81s/it]
 18%|█▊        | 506/2780 [42:30<3:44:37,  5.93s/it]
 18%|█▊        | 507/2780 [42:34<3:22:24,  5.34s/it]
 18%|█▊        | 508/2780 [42:40<3:32:06,  5.60s/it]
 18%|█▊        | 509/2780 [42:45<3:18:01,  5.23s/it]
 18%|█▊        | 510/2780 [42:49<3:05:46,  4.91s/it]
                                                    

 18%|█▊        | 510/2780 [42:49<3:05:46,  4.91s/it]
 18%|█▊        | 511/2780 [42:53<3:02:00,  4.81s/it]
 18%|█▊        | 512/2780 [42:57<2:50:45,  4.52s/it]
 18%|█▊        | 513/2780 [43:01<2:44:15,  4.35s/it]
 18%|█▊        | 514/2780 [43:07<3:05:16,  4.91s/it]
 19%|█▊        | 515/2780 [43:14<3:19:54,  5.30s/it]
 19%|█▊        | 516/2780 [43:18<3:09:32,  5.02s/it]
 19%|█▊        | 517/2780 [43:24<3:19:04,  5.28s/it]
 19%|█▊        | 518/2780 [43:30<3:24:09,  5.42s/it]
 19%|█▊        | 519/2780 [43:34<3:08:32,  5.00s/it]
 19%|█▊        | 520/2780 [43:38<2:57:36,  4.72s/it]
                                                    

 19%|█▊        | 520/2780 [43:38<2:57:36,  4.72s/it]
 19%|█▊        | 521/2780 [43:42<2:51:51,  4.56s/it]
 19%|█▉        | 522/2780 [43:48<3:12:55,  5.13s/it]
 19%|█▉        | 523/2780 [43:53<3:08:36,  5.01s/it]
 19%|█▉        | 524/2780 [43:58<3:09:48,  5.05s/it]
 19%|█▉        | 525/2780 [44:04<3:22:50,  5.40s/it]
 19%|█▉        | 526/2780 [44:11<3:31:55,  5.64s/it]
 19%|█▉        | 527/2780 [44:14<3:06:04,  4.96s/it]
 19%|█▉        | 528/2780 [44:19<3:07:18,  4.99s/it]
 19%|█▉        | 529/2780 [44:25<3:18:50,  5.30s/it]
 19%|█▉        | 530/2780 [44:30<3:16:50,  5.25s/it]
                                                    

 19%|█▉        | 530/2780 [44:30<3:16:50,  5.25s/it]
 19%|█▉        | 531/2780 [44:36<3:27:36,  5.54s/it]
 19%|█▉        | 532/2780 [44:40<3:09:55,  5.07s/it]
 19%|█▉        | 533/2780 [44:44<2:53:19,  4.63s/it]
 19%|█▉        | 534/2780 [44:50<3:11:05,  5.10s/it]
 19%|█▉        | 535/2780 [44:56<3:23:25,  5.44s/it]
 19%|█▉        | 536/2780 [45:01<3:11:15,  5.11s/it]
 19%|█▉        | 537/2780 [45:04<2:53:30,  4.64s/it]
 19%|█▉        | 538/2780 [45:09<2:50:25,  4.56s/it]
 19%|█▉        | 539/2780 [45:13<2:41:54,  4.34s/it]
 19%|█▉        | 540/2780 [45:17<2:43:29,  4.38s/it]
                                                    

 19%|█▉        | 540/2780 [45:17<2:43:29,  4.38s/it]
 19%|█▉        | 541/2780 [45:22<2:48:00,  4.50s/it]
 19%|█▉        | 542/2780 [45:28<3:04:44,  4.95s/it]
 20%|█▉        | 543/2780 [45:32<2:53:27,  4.65s/it]
 20%|█▉        | 544/2780 [45:38<3:10:51,  5.12s/it]
 20%|█▉        | 545/2780 [45:41<2:49:07,  4.54s/it]
 20%|█▉        | 546/2780 [45:46<2:51:09,  4.60s/it]
 20%|█▉        | 547/2780 [45:50<2:40:27,  4.31s/it]
 20%|█▉        | 548/2780 [45:56<3:01:40,  4.88s/it]
 20%|█▉        | 549/2780 [46:02<3:16:24,  5.28s/it]
 20%|█▉        | 550/2780 [46:07<3:14:38,  5.24s/it]
                                                    

 20%|█▉        | 550/2780 [46:07<3:14:38,  5.24s/it]
 20%|█▉        | 551/2780 [46:13<3:25:30,  5.53s/it]
 20%|█▉        | 552/2780 [46:19<3:22:41,  5.46s/it]
 20%|█▉        | 553/2780 [46:24<3:25:43,  5.54s/it]
 20%|█▉        | 554/2780 [46:29<3:11:03,  5.15s/it]
 20%|█▉        | 555/2780 [46:32<2:49:57,  4.58s/it]
 20%|██        | 556/2780 [46:36<2:45:14,  4.46s/it]
 20%|██        | 557/2780 [46:39<2:27:30,  3.98s/it]
 20%|██        | 558/2780 [46:43<2:27:09,  3.97s/it]
 20%|██        | 559/2780 [46:47<2:30:03,  4.05s/it]
 20%|██        | 560/2780 [46:53<2:55:00,  4.73s/it]
                                                    

 20%|██        | 560/2780 [46:53<2:55:00,  4.73s/it]
 20%|██        | 561/2780 [46:56<2:33:07,  4.14s/it]
 20%|██        | 562/2780 [47:00<2:31:00,  4.09s/it]
 20%|██        | 563/2780 [47:06<2:49:22,  4.58s/it]
 20%|██        | 564/2780 [47:12<3:09:18,  5.13s/it]
 20%|██        | 565/2780 [47:16<2:48:54,  4.58s/it]
 20%|██        | 566/2780 [47:22<3:04:39,  5.00s/it]
 20%|██        | 567/2780 [47:25<2:53:00,  4.69s/it]
 20%|██        | 568/2780 [47:29<2:36:22,  4.24s/it]
 20%|██        | 569/2780 [47:35<2:53:54,  4.72s/it]
 21%|██        | 570/2780 [47:40<3:04:39,  5.01s/it]
                                                    

 21%|██        | 570/2780 [47:40<3:04:39,  5.01s/it]
 21%|██        | 571/2780 [47:45<3:01:29,  4.93s/it]
 21%|██        | 572/2780 [47:49<2:51:45,  4.67s/it]
 21%|██        | 573/2780 [47:55<3:08:50,  5.13s/it]
 21%|██        | 574/2780 [48:01<3:20:46,  5.46s/it]
 21%|██        | 575/2780 [48:08<3:29:03,  5.69s/it]
 21%|██        | 576/2780 [48:12<3:10:53,  5.20s/it]
 21%|██        | 577/2780 [48:18<3:17:26,  5.38s/it]
 21%|██        | 578/2780 [48:22<3:06:00,  5.07s/it]
 21%|██        | 579/2780 [48:27<3:06:37,  5.09s/it]
 21%|██        | 580/2780 [48:30<2:40:50,  4.39s/it]
                                                    

 21%|██        | 580/2780 [48:30<2:40:50,  4.39s/it]
 21%|██        | 581/2780 [48:35<2:44:45,  4.50s/it]
 21%|██        | 582/2780 [48:41<3:03:40,  5.01s/it]
 21%|██        | 583/2780 [48:44<2:44:18,  4.49s/it]
 21%|██        | 584/2780 [48:50<3:03:23,  5.01s/it]
 21%|██        | 585/2780 [48:55<2:56:10,  4.82s/it]
 21%|██        | 586/2780 [48:59<2:51:20,  4.69s/it]
 21%|██        | 587/2780 [49:05<3:05:36,  5.08s/it]
 21%|██        | 588/2780 [49:07<2:33:20,  4.20s/it]
 21%|██        | 589/2780 [49:12<2:42:57,  4.46s/it]
 21%|██        | 590/2780 [49:18<3:02:08,  4.99s/it]
                                                    

 21%|██        | 590/2780 [49:18<3:02:08,  4.99s/it]
 21%|██▏       | 591/2780 [49:23<2:58:03,  4.88s/it]
 21%|██▏       | 592/2780 [49:29<3:08:57,  5.18s/it]
 21%|██▏       | 593/2780 [49:35<3:15:06,  5.35s/it]
 21%|██▏       | 594/2780 [49:40<3:12:37,  5.29s/it]
 21%|██▏       | 595/2780 [49:45<3:10:16,  5.22s/it]
 21%|██▏       | 596/2780 [49:50<3:08:34,  5.18s/it]
 21%|██▏       | 597/2780 [49:55<3:02:51,  5.03s/it]
 22%|██▏       | 598/2780 [49:59<2:59:28,  4.94s/it]
 22%|██▏       | 599/2780 [50:04<2:59:10,  4.93s/it]
 22%|██▏       | 600/2780 [50:08<2:49:53,  4.68s/it]
                                                    

 22%|██▏       | 600/2780 [50:08<2:49:53,  4.68s/it]
 22%|██▏       | 601/2780 [50:14<3:02:50,  5.03s/it]
 22%|██▏       | 602/2780 [50:21<3:17:43,  5.45s/it]
 22%|██▏       | 603/2780 [50:26<3:14:55,  5.37s/it]
 22%|██▏       | 604/2780 [50:30<3:06:33,  5.14s/it]
 22%|██▏       | 605/2780 [50:35<3:00:29,  4.98s/it]
 22%|██▏       | 606/2780 [50:41<3:13:52,  5.35s/it]
 22%|██▏       | 607/2780 [50:46<3:11:25,  5.29s/it]
 22%|██▏       | 608/2780 [50:49<2:44:02,  4.53s/it]
 22%|██▏       | 609/2780 [50:55<3:02:16,  5.04s/it]
 22%|██▏       | 610/2780 [51:01<3:03:14,  5.07s/it]
                                                    

 22%|██▏       | 610/2780 [51:01<3:03:14,  5.07s/it]
 22%|██▏       | 611/2780 [51:06<3:05:15,  5.12s/it]
 22%|██▏       | 612/2780 [51:12<3:17:03,  5.45s/it]
 22%|██▏       | 613/2780 [51:16<3:00:45,  5.01s/it]
 22%|██▏       | 614/2780 [51:21<2:59:41,  4.98s/it]
 22%|██▏       | 615/2780 [51:27<3:12:01,  5.32s/it]
 22%|██▏       | 616/2780 [51:33<3:21:39,  5.59s/it]
 22%|██▏       | 617/2780 [51:39<3:23:27,  5.64s/it]
 22%|██▏       | 618/2780 [51:45<3:29:35,  5.82s/it]
 22%|██▏       | 619/2780 [51:51<3:33:51,  5.94s/it]
 22%|██▏       | 620/2780 [51:58<3:36:48,  6.02s/it]
                                                    

 22%|██▏       | 620/2780 [51:58<3:36:48,  6.02s/it]
 22%|██▏       | 621/2780 [52:04<3:39:01,  6.09s/it]
 22%|██▏       | 622/2780 [52:09<3:28:39,  5.80s/it]
 22%|██▏       | 623/2780 [52:15<3:33:08,  5.93s/it]
 22%|██▏       | 624/2780 [52:21<3:36:09,  6.02s/it]
 22%|██▏       | 625/2780 [52:26<3:25:03,  5.71s/it]
 23%|██▎       | 626/2780 [52:31<3:16:25,  5.47s/it]
 23%|██▎       | 627/2780 [52:36<3:07:47,  5.23s/it]
 23%|██▎       | 628/2780 [52:41<3:01:19,  5.06s/it]
 23%|██▎       | 629/2780 [52:45<2:52:30,  4.81s/it]
 23%|██▎       | 630/2780 [52:48<2:37:25,  4.39s/it]
                                                    

 23%|██▎       | 630/2780 [52:48<2:37:25,  4.39s/it]
 23%|██▎       | 631/2780 [52:55<2:57:02,  4.94s/it]
 23%|██▎       | 632/2780 [53:01<3:10:41,  5.33s/it]
 23%|██▎       | 633/2780 [53:05<2:58:02,  4.98s/it]
 23%|██▎       | 634/2780 [53:09<2:43:31,  4.57s/it]
 23%|██▎       | 635/2780 [53:14<2:49:28,  4.74s/it]
 23%|██▎       | 636/2780 [53:16<2:21:51,  3.97s/it]
 23%|██▎       | 637/2780 [53:22<2:45:50,  4.64s/it]
 23%|██▎       | 638/2780 [53:24<2:19:04,  3.90s/it]
 23%|██▎       | 639/2780 [53:29<2:29:51,  4.20s/it]
 23%|██▎       | 640/2780 [53:33<2:22:45,  4.00s/it]
                                                    

 23%|██▎       | 640/2780 [53:33<2:22:45,  4.00s/it]
 23%|██▎       | 641/2780 [53:39<2:42:49,  4.57s/it]
 23%|██▎       | 642/2780 [53:44<2:48:49,  4.74s/it]
 23%|██▎       | 643/2780 [53:48<2:44:43,  4.62s/it]
 23%|██▎       | 644/2780 [53:53<2:46:37,  4.68s/it]
 23%|██▎       | 645/2780 [53:56<2:28:28,  4.17s/it]
